Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,Precip_Stage_Incremental,RelHum,WindSpeed,WindGustSpeed,WindDir,VecAvgWindDir
2008/08/20,3.3,6.3,4.8,4.7,nan,0,nan,6.0,nan,6,6
2008/08/21,4.1,6.0,5.0,5.0,nan,0,nan,1.1,nan,15,14
2008/08/22,3.8,8.2,6.0,6.0,nan,2,nan,5.1,nan,18,18
2008/08/23,6.5,8.4,7.4,7.2,nan,0,nan,5.6,nan,20,20
2008/08/24,4.0,6.8,5.4,5.3,nan,0,nan,8.7,nan,8,8
2008/08/25,2.8,6.7,4.7,4.3,nan,0,nan,1.7,nan,358,356
2008/08/26,1.1,7.0,4.0,3.7,nan,0,nan,1.8,nan,26,25
2008/08/27,2.2,6.5,4.3,4.7,nan,0,nan,4.1,nan,19,18
2008/08/28,2.2,6.7,4.4,3.8,nan,0,nan,1.6,nan,65,64
2008/08/29,2.2,5.6,3.9,4.0,nan,0,nan,5.9,nan,15,15
2008/08/30,0.9,8.4,4.7,4.4,nan,0,nan,2.2,nan,34,34
2008/08/31,3.0,7.3,5.2,4.9,nan,0,nan,2.2,nan,180,180
2008/09/01,2.3,9.8,6.0,5.7,nan,0,nan,2.3,nan,163,163
2008/09/02,2.4,6.2,4.3,4.4,nan,0,nan,2.8,nan,188,188
2008/09/03,2.0,4.5,3.2,3.2,nan,2,nan,2.0,nan,178,178
2008/09/04,2.1,6.0,4.0,3.9,nan,1,nan,1.4,nan,21,21
2008/09/05,3.3,5.7,4.5,4.3,nan,0,nan,1.6,nan,6,5
2008/09/06,2.5,5.7,4.1,4.0,nan,1,nan,1.5,nan,24,25
2008/09/07,2.8,10.0,6.4,6.4,nan,6,nan,3.1,nan,201,199
2008/09/08,2.2,5.2,3.7,3.5,nan,2,nan,2.5,nan,220,220
2008/09/09,0.1,3.4,1.8,1.5,nan,21,nan,2.4,nan,172,169
2008/09/10,0.2,3.9,2.1,1.6,nan,18,nan,1.2,nan,63,55
2008/09/11,-0.5,3.9,1.7,0.8,nan,42,nan,nan,nan,58,nan
2008/09/12,-0.2,1.8,0.8,0.7,nan,22,nan,4.8,nan,182,182
2008/09/13,-0.2,3.1,1.4,1.0,nan,20,nan,1.7,nan,243,242
2008/09/14,0.0,3.2,1.6,1.5,nan,13,nan,3.7,nan,162,169
2008/09/15,-0.1,4.7,2.3,1.8,nan,4,nan,3.2,nan,79,79
2008/09/16,1.9,6.2,4.1,4.0,nan,6,nan,2.3,nan,70,70
2008/09/17,1.6,4.4,3.0,2.9,nan,14,nan,4.9,nan,159,159
2008/09/18,1.1,4.8,3.0,2.7,nan,0,nan,4.0,nan,178,178
2008/09/19,-0.8,5.5,2.3,2.7,nan,5,nan,2.4,nan,105,105
2008/09/20,-2.1,0.9,-0.6,-1.0,nan,24,nan,nan,nan,249,nan
2008/09/21,-3.2,2.9,-0.2,-1.2,nan,22,nan,2.0,nan,203,188
2008/09/22,-3.3,0.9,-1.2,-2.2,nan,0,nan,1.5,nan,62,61
2008/09/23,-3.0,2.3,-0.4,-1.5,nan,2,nan,1.0,nan,54,47
2008/09/24,-3.5,2.3,-0.6,-1.8,nan,3,nan,0.9,nan,29,25
2008/09/25,-2.9,2.5,-0.2,-0.9,nan,0,nan,1.1,nan,61,60
2008/09/26,-3.8,2.0,-0.9,-1.4,nan,2,nan,0.7,nan,57,55
2008/09/27,-7.2,0.3,-3.4,-4.6,nan,0,nan,3.4,nan,51,51
2008/09/28,-9.9,-5.6,-7.8,-7.4,nan,0,nan,4.7,nan,18,17
2008/09/29,-10.7,-3.2,-6.9,-7.2,nan,1,nan,1.9,nan,55,54
2008/09/30,-6.2,-1.1,-3.6,-3.8,nan,8,nan,1.0,nan,97,101
2008/10/01,-6.8,1.5,-2.6,-4.2,nan,0,nan,nan,nan,nan,nan
2008/10/02,-6.0,-0.3,-3.2,-3.2,nan,4,nan,3.3,nan,44,44
2008/10/03,-5.8,-2.3,-4.0,-4.0,nan,6,nan,3.8,nan,176,178
2008/10/04,-5.4,1.8,-1.8,-2.6,nan,1,nan,2.3,nan,91,91
2008/10/05,-6.3,-1.6,-3.9,-3.9,nan,0,nan,2.8,nan,125,125
2008/10/06,-8.9,-3.5,-6.2,-6.5,nan,0,nan,2.6,nan,86,86
2008/10/07,-7.2,-3.5,-5.4,-5.6,nan,0,nan,1.9,nan,66,66
2008/10/08,-9.7,-4.7,-7.2,-7.7,nan,0,nan,1.5,nan,42,41
2008/10/09,-10.0,-3.1,-6.5,-7.6,nan,10,nan,3.9,nan,198,198
2008/10/10,nan,nan,nan,nan,nan,8,nan,nan,nan,nan,nan
2008/10/11,-3.0,-1.2,-2.1,-2.0,nan,0,nan,5.1,nan,174,174
2008/10/12,-4.5,-0.4,-2.5,-1.9,nan,4,nan,3.9,nan,218,218
2008/10/13,-9.7,-3.8,-6.8,-6.9,nan,10,nan,2.0,nan,184,186
2008/10/14,-8.9,-3.3,-6.1,-6.3,nan,24,nan,0.8,nan,302,337
2008/10/15,-6.2,-0.9,-3.6,-4.2,nan,14,nan,1.9,nan,36,34
2008/10/16,-8.2,-2.0,-5.1,-5.4,nan,0,nan,1.4,nan,77,76
2008/10/17,-15.2,-5.5,-10.4,-9.3,nan,0,nan,1.1,nan,50,47
2008/10/18,-15.7,-5.3,-10.5,-9.4,nan,0,nan,1.1,nan,53,43
2008/10/19,-7.5,-0.8,-4.1,-4.5,nan,0,nan,2.2,nan,103,103
2008/10/20,-8.1,-3.5,-5.8,-6.4,nan,0,nan,1.1,nan,56,55
2008/10/21,-7.7,-3.9,-5.8,-5.6,nan,1,nan,1.8,nan,92,89
2008/10/22,-13.4,-4.0,-8.7,-10.5,nan,0,nan,9.9,nan,4,6
2008/10/23,-14.7,-6.6,-10.6,-9.7,nan,2,nan,4.4,nan,55,52
2008/10/24,-22.4,-14.9,-18.6,-18.9,nan,0,nan,12.1,nan,14,14
2008/10/25,-21.1,-14.0,-17.6,-17.9,nan,2,nan,1.3,nan,75,75
2008/10/26,-15.9,-11.9,-13.9,-13.7,nan,0,nan,7.8,nan,15,15
2008/10/27,-17.2,-11.6,-14.4,-15.0,nan,0,nan,2.6,nan,60,60
2008/10/28,-17.1,-6.4,-11.8,-11.4,nan,2,nan,1.6,nan,59,59
2008/10/29,-11.9,-6.0,-9.0,-9.6,nan,0,nan,2.8,nan,58,58
2008/10/30,-12.8,-8.6,-10.7,-11.0,nan,0,nan,1.4,nan,56,56
2008/10/31,-14.1,-6.7,-10.4,-10.4,nan,0,nan,1.1,nan,73,73
2008/11/01,-14.4,-6.2,-10.3,-9.9,nan,0,nan,1.0,nan,42,41
2008/11/02,-11.5,-6.8,-9.1,-9.3,nan,0,nan,1.2,nan,95,95
2008/11/03,-10.9,-6.0,-8.4,-8.9,nan,5,nan,0.6,nan,44,42
2008/11/04,-10.1,-6.8,-8.5,-8.2,nan,0,nan,1.9,nan,58,57
2008/11/05,-10.6,-6.5,-8.6,-8.7,nan,0,nan,2.3,nan,38,38
2008/11/06,-10.4,-4.9,-7.7,-8.0,nan,0,nan,5.0,nan,40,40
2008/11/07,-13.4,-6.8,-10.1,-10.5,nan,15,nan,1.1,nan,127,150
2008/11/08,-13.2,-9.5,-11.4,-11.1,nan,0,nan,1.5,nan,45,45
2008/11/09,-12.8,-4.9,-8.9,-7.9,nan,0,nan,2.7,nan,89,89
2008/11/10,-7.2,-1.9,-4.6,-4.8,nan,5,nan,2.0,nan,78,78
2008/11/11,-6.2,-2.4,-4.3,-4.4,nan,0,nan,2.3,nan,63,63
2008/11/12,-10.2,-4.6,-7.4,-8.3,nan,0,nan,2.7,nan,118,118
2008/11/13,-11.2,-8.7,-10.0,-10.3,nan,0,nan,3.8,nan,196,196
2008/11/14,-10.5,-6.5,-8.5,-8.7,nan,5,nan,1.3,nan,75,70
2008/11/15,-13.9,-9.1,-11.5,-12.0,nan,0,nan,0.6,nan,79,57
2008/11/16,-13.2,-8.4,-10.8,-10.1,nan,2,nan,1.3,nan,49,44
2008/11/17,-13.3,-8.7,-11.0,-11.6,nan,0,nan,3.2,nan,37,31
2008/11/18,-17.4,-12.5,-14.9,-15.1,nan,0,nan,2.7,nan,51,51
2008/11/19,-17.9,-12.0,-14.9,-15.1,nan,0,nan,2.7,nan,91,91
2008/11/20,-18.7,-14.9,-16.8,-16.6,nan,0,nan,1.5,nan,100,100
2008/11/21,-19.5,-8.8,-14.2,-12.7,nan,8,nan,0.6,nan,57,42
2008/11/22,-9.6,-5.9,-7.8,-7.9,nan,5,nan,3.6,nan,228,228
2008/11/23,-10.5,-7.5,-9.0,-8.9,nan,10,nan,5.4,nan,199,198
2008/11/24,-8.6,-3.3,-6.0,-6.7,nan,0,nan,3.3,nan,168,168
2008/11/25,-8.4,-4.5,-6.4,-6.9,nan,5,nan,3.5,nan,198,198
2008/11/26,-9.9,-7.0,-8.5,-8.5,nan,5,nan,3.5,nan,139,138
2008/11/27,-8.9,-3.0,-6.0,-5.6,nan,5,nan,nan,nan,78,nan
2008/11/28,-5.5,-1.1,-3.3,-3.3,nan,0,nan,2.5,nan,67,67
2008/11/29,-6.4,-1.9,-4.2,-4.0,nan,2,nan,3.7,nan,136,136
2008/11/30,-11.2,-6.5,-8.8,-8.8,nan,0,nan,2.8,nan,78,78
2008/12/01,-21.4,-11.1,-16.2,-17.8,nan,0,nan,0.6,nan,52,48
2008/12/02,-20.1,-9.9,-15.0,-14.6,nan,2,nan,1.7,nan,44,44
2008/12/03,-11.4,-6.2,-8.8,-8.7,nan,10,nan,0.6,nan,17,2
2008/12/04,-6.8,-4.0,-5.4,-6.1,nan,10,nan,0.8,nan,63,22
2008/12/05,-4.2,-2.5,-3.4,-3.5,nan,5,nan,nan,nan,62,nan
2008/12/06,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan
2008/12/07,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan
2008/12/08,-14.4,-8.9,-11.6,-12.2,nan,2,nan,5.2,nan,76,76
2008/12/09,-13.8,-3.0,-8.3,-7.9,nan,0,nan,3.4,nan,136,136
2008/12/10,-8.2,-4.8,-6.5,-7.0,nan,8,nan,5.8,nan,202,202
2008/12/11,-14.8,-8.2,-11.5,-10.9,nan,0,nan,4.1,nan,1,353
2008/12/12,-19.1,-13.4,-16.2,-16.3,nan,0,nan,1.9,nan,78,78
2008/12/13,-16.9,-12.2,-14.5,-15.0,nan,0,nan,1.8,nan,59,59
2008/12/14,-13.9,-4.7,-9.3,-8.5,nan,0,nan,1.3,nan,36,36
2008/12/15,-12.9,-5.7,-9.3,-8.9,nan,0,nan,2.3,nan,93,93
2008/12/16,-13.7,-8.7,-11.2,-12.0,nan,0,nan,4.2,nan,41,41
2008/12/17,-12.6,-7.0,-9.8,-9.9,nan,0,nan,1.1,nan,38,38
2008/12/18,-11.0,-6.6,-8.8,-8.8,nan,0,nan,0.7,nan,43,40
2008/12/19,-11.6,-6.1,-8.8,-8.0,nan,0,nan,0.8,nan,56,56
2008/12/20,-13.2,-9.2,-11.2,-10.6,nan,0,nan,0.7,nan,61,61
2008/12/21,-11.4,-6.7,-9.0,-8.9,nan,0,nan,0.8,nan,57,56
2008/12/22,-14.9,-6.2,-10.5,-11.2,nan,0,nan,1.2,nan,40,41
2008/12/23,-15.8,-10.6,-13.2,-12.0,nan,0,nan,2.2,nan,48,38
2008/12/24,-18.4,-11.9,-15.1,-14.3,nan,0,nan,6.1,nan,26,26
2008/12/25,-18.8,-13.8,-16.3,-16.4,nan,0,nan,2.0,nan,63,63
2008/12/26,-20.9,-13.9,-17.4,-17.7,nan,0,nan,15.8,nan,9,9
2008/12/27,-24.4,-17.5,-20.9,-21.4,nan,0,nan,12.2,nan,10,10
2008/12/28,-24.9,-21.5,-23.2,-23.3,nan,0,nan,4.1,nan,68,68
2008/12/29,-23.8,-20.4,-22.1,-21.6,nan,0,nan,2.6,nan,117,117
2008/12/30,-25.5,-21.0,-23.2,-23.5,nan,0,nan,0.4,nan,81,82
2008/12/31,-25.9,-23.4,-24.7,-24.8,nan,0,nan,0.8,nan,105,104
2009/01/01,-25.1,-21.9,-23.5,-23.5,nan,0,nan,0.8,nan,80,81
2009/01/02,-24.6,-22.3,-23.5,-23.3,nan,0,nan,4.2,nan,50,50
2009/01/03,-27.1,-23.0,-25.1,-24.9,nan,0,nan,1.2,nan,108,108
2009/01/04,-23.1,-17.7,-20.4,-21.0,nan,0,nan,14.3,nan,27,27
2009/01/05,-30.8,-18.6,-24.7,-25.7,nan,0,nan,10.8,nan,28,27
2009/01/06,-31.4,-24.6,-28.0,-28.7,nan,0,nan,0.4,nan,52,48
2009/01/07,-29.3,-23.9,-26.6,-26.8,nan,0,nan,0.4,nan,62,58
2009/01/08,-25.4,-18.4,-21.9,-21.4,nan,2,nan,1.5,nan,43,41
2009/01/09,-20.9,-16.5,-18.7,-18.5,nan,0,nan,1.3,nan,89,88
2009/01/10,-19.6,-13.4,-16.5,-15.3,nan,2,nan,2.2,nan,45,45
2009/01/11,-16.6,-8.9,-12.7,-13.6,nan,0,nan,2.2,nan,45,45
2009/01/12,-13.4,-6.8,-10.1,-9.6,nan,5,nan,1.7,nan,51,46
2009/01/13,-12.1,-4.3,-8.2,-8.3,nan,15,nan,1.9,nan,321,320
2009/01/14,-4.3,2.8,-0.8,0.7,nan,22,nan,6.4,nan,184,183
2009/01/15,-2.8,0.5,-1.2,-2.0,nan,8,nan,6.9,nan,184,184
2009/01/16,-2.8,3.0,0.1,0.5,nan,5,nan,8.4,nan,167,167
2009/01/17,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
2009/01/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009/01/19,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan
2009/01/20,-11.4,-3.2,-7.3,-7.4,nan,0,nan,8.8,nan,8,8
2009/01/21,-16.7,-8.9,-12.8,-13.1,nan,0,nan,3.6,nan,87,87
2009/01/22,-19.3,-14.1,-16.7,-16.6,nan,0,nan,1.1,nan,55,54
2009/01/23,-18.4,-11.1,-14.7,-13.7,nan,2,nan,1.4,nan,81,80
2009/01/24,-11.3,-7.8,-9.5,-9.5,nan,2,nan,0.6,nan,78,71
2009/01/25,-13.2,-8.1,-10.7,-10.4,nan,0,nan,0.8,nan,41,33
2009/01/26,-14.1,-9.5,-11.8,-11.9,nan,0,nan,1.7,nan,60,60
2009/01/27,-19.6,-13.0,-16.3,-16.3,nan,0,nan,0.9,nan,98,101
2009/01/28,-18.5,-11.8,-15.1,-15.0,nan,2,nan,2.1,nan,112,112
2009/01/29,-12.1,-8.1,-10.1,-9.7,nan,25,nan,1.7,nan,264,275
2009/01/30,-16.6,-9.6,-13.1,-12.2,nan,0,nan,0.8,nan,66,60
2009/01/31,-19.1,-12.4,-15.8,-16.7,nan,0,nan,2.0,nan,128,131
2009/02/01,-21.1,-15.4,-18.3,-18.0,nan,2,nan,1.2,nan,105,112
2009/02/02,-21.6,-15.9,-18.8,-18.5,nan,0,nan,1.0,nan,94,19
2009/02/03,-28.2,-15.9,-22.1,-21.5,nan,0,nan,2.3,nan,66,61
2009/02/04,-23.5,-14.6,-19.0,-18.7,nan,2,nan,0.9,nan,73,71
2009/02/05,-15.0,-10.5,-12.8,-12.8,nan,2,nan,1.3,nan,47,46
2009/02/06,-16.4,-10.2,-13.3,-14.1,nan,2,nan,2.1,nan,48,47
2009/02/07,-16.4,-13.4,-14.9,-14.8,nan,0,nan,7.5,nan,31,31
2009/02/08,-21.4,-15.1,-18.2,-18.3,nan,0,nan,5.2,nan,61,61
2009/02/09,-23.7,-17.8,-20.7,-20.4,nan,0,nan,1.3,nan,54,54
2009/02/10,-22.8,-19.7,-21.2,-21.2,nan,0,nan,1.2,nan,49,48
2009/02/11,-19.7,-11.2,-15.5,-14.8,nan,2,nan,1.3,nan,65,65
2009/02/12,-14.7,-10.3,-12.5,-13.1,nan,2,nan,1.1,nan,44,44
2009/02/13,-12.4,-5.3,-8.9,-8.8,nan,5,nan,2.6,nan,160,160
2009/02/14,-9.8,-4.8,-7.3,-8.3,nan,5,nan,2.6,nan,73,73
2009/02/15,-11.8,-7.5,-9.7,-9.4,nan,0,nan,3.0,nan,177,177
2009/02/16,-8.9,-5.7,-7.3,-7.6,nan,10,nan,nan,nan,320,nan
2009/02/17,-8.8,-3.6,-6.2,-6.8,nan,10,nan,nan,nan,83,nan
2009/02/18,-12.2,-6.8,-9.5,-9.7,nan,0,nan,1.7,nan,69,70
2009/02/19,-9.1,-5.5,-7.3,-7.3,nan,8,nan,1.3,nan,96,22
2009/02/20,-15.3,-9.6,-12.4,-12.0,nan,2,nan,10.3,nan,11,11
2009/02/21,-18.2,-14.2,-16.2,-16.1,nan,0,nan,6.7,nan,36,36
2009/02/22,-15.8,-5.2,-10.5,-10.1,nan,2,nan,1.5,nan,47,47
2009/02/23,-6.9,-1.1,-4.0,-4.9,nan,0,nan,1.3,nan,59,59
2009/02/24,-10.5,-2.8,-6.7,-6.6,nan,0,nan,1.4,nan,45,43
2009/02/25,-12.2,-5.5,-8.8,-9.9,nan,0,nan,2.1,nan,79,78
2009/02/26,-14.1,-10.4,-12.2,-11.9,nan,0,nan,6.4,nan,30,24
2009/02/27,-16.8,-12.4,-14.6,-15.1,nan,0,nan,3.6,nan,51,52
2009/02/28,-15.1,-10.3,-12.7,-13.1,nan,2,nan,2.1,nan,26,25
2009/03/01,-21.8,-14.1,-17.9,-18.6,nan,0,nan,12.8,nan,5,5
2009/03/02,-21.1,-13.1,-17.1,-18.5,nan,2,nan,1.5,nan,59,59
2009/03/03,-20.2,-9.6,-14.9,-16.5,nan,0,nan,0.8,nan,49,48
2009/03/04,-19.7,-11.6,-15.7,-15.6,nan,2,nan,0.9,nan,69,69
2009/03/05,-12.9,-4.4,-8.7,-8.2,nan,22,nan,0.7,nan,32,23
2009/03/06,-19.1,-8.8,-13.9,-14.8,nan,2,nan,8.3,nan,5,5
2009/03/07,-21.6,-14.3,-17.9,-18.8,nan,0,nan,3.2,nan,54,54
2009/03/08,-20.5,-9.9,-15.2,-16.2,nan,0,nan,0.8,nan,48,45
2009/03/09,-16.1,-6.3,-11.2,-12.7,nan,2,nan,0.6,nan,35,35
2009/03/10,-12.4,-5.8,-9.1,-10.6,nan,0,nan,0.7,nan,66,60
2009/03/11,-10.9,-3.0,-6.9,-7.8,nan,5,nan,nan,nan,75,nan
2009/03/12,-11.4,-5.8,-8.6,-8.9,nan,0,nan,nan,nan,49,nan
2009/03/13,-15.5,-4.9,-10.2,-11.0,nan,0,nan,2.2,nan,92,92
2009/03/14,-18.9,-10.6,-14.7,-16.1,nan,0,nan,4.4,nan,60,60
2009/03/15,-24.6,-18.4,-21.5,-21.6,nan,0,nan,5.1,nan,38,38
2009/03/16,-23.7,-5.2,-14.4,-16.1,nan,2,nan,0.5,nan,46,42
2009/03/17,-18.2,-4.8,-11.5,-11.2,nan,0,nan,1.1,nan,41,40
2009/03/18,-17.3,-5.3,-11.3,-13.1,nan,0,nan,0.7,nan,39,35
2009/03/19,-17.2,-4.8,-11.0,-13.1,nan,2,nan,1.0,nan,52,49
2009/03/20,-18.5,-13.2,-15.9,-15.3,nan,5,nan,9.3,nan,nan,nan
2009/03/21,-19.0,-8.1,-13.6,-13.9,nan,5,nan,1.6,nan,79,79
2009/03/22,-12.3,-6.0,-9.2,-10.3,nan,2,nan,2.1,nan,75,75
2009/03/23,-12.9,-7.2,-10.0,-9.7,nan,0,nan,6.8,nan,27,27
2009/03/24,-12.3,-2.1,-7.2,-8.7,nan,2,nan,2.4,nan,84,85
2009/03/25,-9.9,-6.0,-8.0,-8.2,nan,2,nan,4.0,nan,184,184
2009/03/26,-8.0,-3.3,-5.6,-6.1,nan,5,nan,3.6,nan,155,156
2009/03/27,-8.8,-0.4,-4.6,-6.5,nan,0,nan,2.2,nan,94,91
2009/03/28,-11.7,-6.7,-9.2,-8.9,nan,0,nan,5.6,nan,186,186
2009/03/29,-12.2,-6.1,-9.1,-9.9,nan,0,nan,5.0,nan,166,166
2009/03/30,-10.5,-5.8,-8.2,-8.1,nan,2,nan,2.3,nan,158,158
2009/03/31,-12.8,-7.4,-10.1,-10.3,nan,0,nan,2.2,nan,174,175
2009/04/01,-17.0,-4.2,-10.6,-12.3,nan,0,nan,2.0,nan,53,47
2009/04/02,-18.1,-7.0,-12.5,-14.4,nan,0,nan,1.7,nan,71,71
2009/04/03,-15.6,-2.8,-9.2,-10.9,nan,0,nan,2.0,nan,85,84
2009/04/04,-14.1,-11.1,-12.6,-12.9,nan,0,nan,9.3,nan,4,4
2009/04/05,-13.9,-2.5,-8.2,-9.4,nan,8,nan,0.6,nan,47,43
2009/04/06,-10.8,1.4,-4.7,-6.9,nan,8,nan,nan,nan,98,nan
2009/04/07,-12.3,1.6,-5.4,-7.3,nan,0,nan,2.0,nan,52,52
2009/04/08,-9.9,2.4,-3.8,-6.2,nan,2,nan,1.5,nan,37,39
2009/04/09,-10.4,-4.9,-7.7,-8.2,nan,0,nan,2.6,nan,149,183
2009/04/10,-8.8,-0.8,-4.8,-5.6,nan,0,nan,2.9,nan,137,137
2009/04/11,-10.1,1.8,-4.2,-5.0,nan,2,nan,2.1,nan,77,77
2009/04/12,-8.0,4.4,-1.8,-4.1,nan,2,nan,2.7,nan,110,110
2009/04/13,-9.6,2.1,-3.8,-5.4,nan,2,nan,2.2,nan,99,99
2009/04/14,-10.1,-1.4,-5.7,-6.5,nan,0,nan,1.8,nan,1,4
2009/04/15,-9.6,3.2,-3.2,-4.6,nan,2,nan,0.6,nan,60,51
2009/04/16,-8.4,-2.2,-5.3,-5.7,nan,0,nan,3.4,nan,38,38
2009/04/17,-7.2,3.6,-1.8,-3.1,nan,2,nan,1.0,nan,65,61
2009/04/18,-7.1,5.5,-0.8,-2.7,nan,0,nan,1.4,nan,97,98
2009/04/19,-6.8,6.7,-0.1,-2.2,nan,0,nan,1.8,nan,53,54
2009/04/20,-7.4,1.2,-3.1,-4.8,nan,0,nan,4.6,nan,37,37
2009/04/21,-7.3,-2.2,-4.8,-5.3,nan,0,nan,5.2,nan,26,26
2009/04/22,-7.3,4.7,-1.3,-3.0,nan,0,nan,1.5,nan,83,83
2009/04/23,-5.8,3.5,-1.2,-2.5,nan,0,nan,2.9,nan,158,158
2009/04/24,-8.4,1.1,-3.6,-5.2,nan,0,nan,1.5,nan,169,170
2009/04/25,-9.0,1.1,-4.0,-4.2,nan,2,nan,1.3,nan,120,115
2009/04/26,-4.0,9.8,2.9,0.9,nan,8,nan,1.4,nan,112,115
2009/04/27,-0.1,11.2,5.6,3.8,nan,0,nan,1.3,nan,60,59
2009/04/28,0.3,12.9,6.6,5.3,nan,2,nan,1.4,nan,59,58
2009/04/29,1.9,13.1,7.5,6.3,nan,0,nan,1.6,nan,66,65
2009/04/30,2.8,12.7,7.7,6.3,nan,0,nan,1.6,nan,51,51
2009/05/01,1.9,14.0,8.0,7.5,nan,0,nan,1.6,nan,62,60
2009/05/02,5.6,14.1,9.9,9.4,nan,2,nan,2.4,nan,67,67
2009/05/03,5.2,13.1,9.1,8.0,nan,0,nan,2.1,nan,86,86
2009/05/04,0.6,8.9,4.8,4.2,nan,0,nan,2.0,nan,51,50
2009/05/05,-2.8,7.4,2.3,1.4,nan,0,nan,4.0,nan,22,21
2009/05/06,-5.8,-1.2,-3.5,-4.4,nan,2,nan,11.0,nan,359,359
2009/05/07,-4.4,6.5,1.0,-0.0,nan,0,nan,1.4,nan,21,17
2009/05/08,-4.2,7.6,1.7,1.0,nan,0,nan,1.4,nan,81,81
2009/05/09,-1.9,6.7,2.4,1.2,nan,0,nan,2.3,nan,44,42
2009/05/10,-3.2,-0.6,-1.9,-1.8,nan,0,nan,8.9,nan,8,8
2009/05/11,-2.8,1.1,-0.9,-1.4,nan,0,nan,5.9,nan,6,6
2009/05/12,-3.0,-0.2,-1.6,-1.6,nan,0,nan,6.5,nan,26,26
2009/05/13,-2.7,0.7,-1.0,-1.6,nan,0,nan,6.5,nan,13,13
2009/05/14,-3.9,4.5,0.3,-0.6,nan,0,nan,3.5,nan,23,23
2009/05/15,-4.8,-1.5,-3.1,-3.5,nan,0,nan,7.3,nan,4,4
2009/05/16,-4.8,4.8,0.0,-1.0,nan,0,nan,3.1,nan,48,48
2009/05/17,-2.9,6.8,2.0,0.9,nan,0,nan,2.8,nan,67,67
2009/05/18,-0.9,7.7,3.4,3.4,nan,2,nan,2.1,nan,51,50
2009/05/19,2.0,8.5,5.2,5.0,nan,0,nan,2.1,nan,59,59
2009/05/20,1.2,8.7,5.0,5.2,nan,0,nan,1.5,nan,75,76
2009/05/21,0.7,8.1,4.4,4.2,nan,0,nan,1.5,nan,70,70
2009/05/22,-0.2,7.5,3.6,3.4,nan,0,nan,1.3,nan,52,50
2009/05/23,2.3,8.4,5.3,5.0,nan,0,nan,2.0,nan,75,75
2009/05/24,2.5,10.1,6.2,6.9,nan,0,nan,5.2,nan,33,33
2009/05/25,6.8,11.5,9.2,8.7,nan,2,nan,7.2,nan,9,9
2009/05/26,7.6,11.6,9.6,9.1,nan,0,nan,6.0,nan,26,26
2009/05/27,0.3,8.0,4.2,4.3,nan,10,nan,2.5,nan,109,108
2009/05/28,-0.4,4.5,2.1,1.6,nan,5,nan,nan,nan,nan,nan
2009/05/29,-0.7,3.0,1.1,0.6,nan,10,nan,1.2,nan,239,241
2009/05/30,-2.5,5.7,1.6,0.1,nan,8,nan,2.5,nan,199,199
2009/05/31,-1.4,6.2,2.4,2.0,nan,2,nan,2.2,nan,135,135
2009/06/01,2.6,10.8,6.7,6.6,nan,8,nan,3.3,nan,95,95
2009/06/02,5.8,13.1,9.5,9.6,nan,0,nan,3.5,nan,97,97
2009/06/03,7.5,13.1,10.2,10.8,nan,0,nan,3.2,nan,77,77
2009/06/04,9.1,14.8,11.9,11.8,nan,2,nan,3.5,nan,118,118
2009/06/05,5.3,9.9,7.6,8.0,nan,0,nan,2.6,nan,87,87
2009/06/06,3.0,10.2,6.6,6.1,nan,0,nan,5.6,nan,40,40
2009/06/07,2.4,9.8,6.1,5.4,nan,0,nan,8.9,nan,2,2
2009/06/08,6.2,14.6,10.4,10.3,nan,0,nan,2.2,nan,75,75
2009/06/09,6.8,11.4,9.1,9.0,nan,0,nan,6.3,nan,26,26
2009/06/10,5.8,13.6,9.7,9.6,nan,2,nan,4.7,nan,18,18
2009/06/11,6.8,13.7,10.3,10.2,nan,2,nan,2.8,nan,63,63
2009/06/12,0.3,7.0,3.6,4.3,nan,0,nan,1.5,nan,29,28
2009/06/13,0.1,3.5,1.8,2.1,nan,10,nan,nan,nan,20,nan
2009/06/14,2.2,8.8,5.5,5.1,nan,8,nan,2.3,nan,22,22
2009/06/15,4.3,9.3,6.8,7.0,nan,0,nan,7.1,nan,8,8
2009/06/16,5.4,11.8,8.6,8.5,nan,5,nan,3.6,nan,38,38
2009/06/17,2.8,7.2,5.0,5.0,nan,12,nan,1.6,nan,44,44
2009/06/18,0.9,6.8,3.8,3.7,nan,2,nan,1.7,nan,347,348
2009/06/19,2.2,8.6,5.4,5.3,nan,2,nan,2.0,nan,20,20
2009/06/20,2.4,6.0,4.2,3.9,nan,0,nan,2.2,nan,173,173
2009/06/21,0.2,6.2,3.2,3.2,nan,0,nan,4.2,nan,177,177
2009/06/22,1.1,9.2,5.1,4.7,nan,5,nan,2.7,nan,352,352
2009/06/23,0.2,3.3,1.8,1.6,nan,18,nan,1.5,nan,139,137
2009/06/24,-0.6,5.2,2.3,1.3,nan,5,nan,2.2,nan,313,314
2009/06/25,0.2,7.6,3.9,3.4,nan,2,nan,3.2,nan,25,25
