Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,WindSpeed,RadiationIn,RadiationOut,VecAvgWindDir
2013/03/21,-23.1,-13.9,-18.5,-20.2,nan,1.4,146.4,115.9,nan
2013/03/22,-18.8,-12.3,-15.6,-15.1,nan,9.9,80.3,64.7,nan
2013/03/23,-13.9,-10.8,-12.4,-11.9,nan,7.8,80.4,68.8,nan
2013/03/24,-10.6,-4.2,-7.4,-7.6,nan,6.8,71.9,58.7,nan
2013/03/25,-17.6,-4.2,-10.9,-10.0,nan,4.3,95.7,76.4,nan
2013/03/26,-20.7,-17.0,-18.9,-18.8,nan,2.2,161.9,134.9,nan
2013/03/27,-21.4,-17.0,-19.2,-19.1,nan,1.7,169.7,143.3,nan
2013/03/28,-17.3,-11.4,-14.4,-14.4,nan,3.5,124.6,101.3,nan
2013/03/29,-11.4,-8.6,-10.0,-9.6,nan,5.1,111.3,89.4,nan
2013/03/30,-9.0,-5.4,-7.2,-8.1,nan,2.0,121.5,112.5,nan
2013/03/31,-11.1,-4.9,-8.0,-8.8,nan,2.5,125.2,135.5,nan
2013/04/01,-14.3,-9.2,-11.8,-10.6,nan,7.1,191.4,163.5,nan
2013/04/02,-14.2,-4.3,-9.2,-10.6,nan,1.2,181.6,148.9,nan
2013/04/03,-13.6,-4.2,-8.9,-11.1,nan,4.2,179.0,155.5,nan
2013/04/04,-16.0,-12.0,-14.0,-13.7,nan,6.7,200.0,162.2,nan
2013/04/05,-20.4,-14.3,-17.4,-18.0,nan,2.8,200.1,160.1,nan
2013/04/06,-18.2,-11.4,-14.8,-13.9,nan,5.2,211.0,166.8,nan
2013/04/07,-13.8,-9.2,-11.5,-11.6,nan,11.6,187.3,141.2,nan
2013/04/08,-11.4,-5.1,-8.2,-7.5,nan,6.8,143.0,113.2,nan
2013/04/09,-17.8,-4.3,-11.1,-9.7,nan,5.4,125.9,103.3,nan
2013/04/10,-19.9,-17.4,-18.6,-18.8,nan,5.7,193.0,145.7,nan
2013/04/11,-20.1,-16.9,-18.5,-19.0,nan,3.6,204.6,158.5,nan
2013/04/12,-21.0,-17.1,-19.1,-18.5,nan,8.4,230.6,176.4,nan
2013/04/13,-18.2,-10.2,-14.2,-15.7,nan,3.1,232.3,174.0,nan
2013/04/14,-19.0,-7.9,-13.4,-14.5,nan,2.2,237.5,174.7,nan
2013/04/15,-16.4,-14.4,-15.4,-15.2,nan,4.9,222.0,164.3,nan
2013/04/16,-15.9,-11.5,-13.7,-13.5,nan,5.9,167.1,133.8,nan
2013/04/17,-15.9,-12.4,-14.2,-14.4,nan,13.8,174.2,129.3,nan
2013/04/18,-17.6,-11.3,-14.5,-14.7,nan,9.6,237.5,174.8,nan
2013/04/19,-14.7,-7.2,-10.9,-8.8,nan,6.3,254.8,184.2,nan
2013/04/20,-11.1,-2.6,-6.8,-8.7,nan,1.0,254.6,176.7,nan
2013/04/21,-10.9,-3.2,-7.1,-8.0,nan,1.1,258.0,180.0,nan
2013/04/22,-10.3,-3.3,-6.8,-7.2,nan,1.4,262.0,183.1,nan
2013/04/23,-7.6,-5.7,-6.7,-6.7,nan,2.1,176.8,129.7,nan
2013/04/24,-12.2,-4.7,-8.4,-8.8,nan,4.0,205.8,165.2,nan
2013/04/25,-17.0,-12.1,-14.6,-14.7,nan,9.4,261.6,185.8,nan
2013/04/26,-17.5,-12.1,-14.8,-14.6,nan,7.1,261.0,184.5,nan
2013/04/27,-17.8,-13.0,-15.4,-15.2,nan,9.9,240.1,169.2,nan
2013/04/28,-17.5,-11.8,-14.7,-14.8,nan,7.1,291.9,204.1,nan
2013/04/29,-15.5,-7.9,-11.7,-12.5,nan,0.9,235.6,165.2,nan
2013/04/30,-13.6,-9.0,-11.3,-11.5,nan,2.3,241.6,192.8,nan
2013/05/01,-11.2,-6.3,-8.8,-8.8,nan,2.4,255.7,202.0,nan
2013/05/02,-8.9,-5.2,-7.1,-6.5,nan,6.5,191.2,157.5,nan
2013/05/03,-5.6,-3.8,-4.7,-4.4,nan,1.7,99.2,73.7,nan
2013/05/04,-11.2,0.0,-5.6,-5.4,nan,0.3,182.4,156.5,nan
2013/05/05,-12.1,-1.1,-6.6,-8.5,nan,0.3,296.0,230.6,nan
2013/05/06,-11.1,-0.9,-6.0,-7.9,nan,0.3,295.2,221.6,nan
2013/05/07,-10.6,-3.4,-7.0,-7.6,nan,0.3,270.1,203.5,nan
2013/05/08,-9.5,3.4,-3.0,-5.0,nan,1.2,305.3,222.9,nan
2013/05/09,-5.3,5.4,0.1,-0.9,nan,1.8,286.5,202.8,nan
2013/05/10,-2.2,4.9,1.4,1.9,nan,1.3,288.8,194.2,nan
2013/05/11,-2.6,2.0,-0.3,-0.5,nan,3.9,247.3,164.0,nan
2013/05/12,-4.4,0.2,-2.1,-2.4,nan,3.2,231.9,162.3,nan
2013/05/13,-12.5,-4.2,-8.3,-8.0,nan,6.4,208.3,159.8,nan
2013/05/14,-11.1,-2.3,-6.7,-7.1,nan,1.5,247.6,191.4,nan
2013/05/15,-9.3,-5.8,-7.6,-8.1,nan,6.4,219.0,176.4,nan
2013/05/16,-8.4,-4.1,-6.2,-6.1,nan,7.2,175.4,134.9,nan
2013/05/17,-7.6,-1.4,-4.5,-3.4,nan,4.7,208.0,170.1,nan
2013/05/18,-15.3,-8.3,-11.8,-12.0,nan,10.5,234.9,176.0,nan
2013/05/19,-15.7,-9.5,-12.6,-12.1,nan,4.5,340.3,236.1,nan
2013/05/20,-10.6,0.7,-5.0,-5.4,nan,0.9,340.7,226.5,nan
2013/05/21,-5.0,6.2,0.6,-0.3,nan,1.1,346.5,218.5,nan
2013/05/22,-1.8,7.9,3.1,1.5,nan,0.8,345.0,205.5,nan
2013/05/23,-1.7,2.7,0.5,1.0,nan,4.1,348.4,203.8,nan
2013/05/24,1.2,6.3,3.8,4.0,nan,3.5,347.6,189.3,nan
2013/05/25,4.4,9.9,7.2,6.1,nan,1.1,346.5,173.7,nan
2013/05/26,4.7,9.1,6.9,6.6,nan,1.6,314.7,148.5,nan
2013/05/27,4.4,9.3,6.9,7.1,nan,3.1,347.4,142.5,nan
2013/05/28,7.0,10.7,8.8,9.0,nan,4.3,359.3,123.1,nan
2013/05/29,8.4,10.4,9.4,9.2,nan,3.5,354.0,101.5,nan
2013/05/30,6.9,10.5,8.7,8.7,nan,2.2,355.1,91.7,nan
2013/05/31,7.6,10.6,9.1,9.1,nan,4.8,355.9,86.5,nan
2013/06/01,7.4,10.4,8.9,9.2,nan,5.8,358.6,85.2,nan
2013/06/02,1.3,10.3,5.8,5.9,nan,1.2,300.3,68.5,nan
2013/06/03,-1.9,3.7,0.9,0.6,nan,0.9,189.6,39.6,nan
2013/06/04,-2.3,1.1,-0.6,-1.2,nan,2.4,225.1,107.9,nan
2013/06/05,-2.5,1.7,-0.4,-0.8,nan,1.4,306.3,119.5,nan
2013/06/06,-0.8,7.6,3.4,3.5,nan,4.6,368.4,89.3,nan
2013/06/07,2.5,6.2,4.3,4.6,nan,6.7,369.1,84.2,nan
2013/06/08,3.8,6.9,5.3,5.5,nan,7.0,327.9,73.6,nan
2013/06/09,4.3,8.1,6.2,6.4,nan,4.0,351.4,78.1,nan
2013/06/10,1.2,6.6,3.9,3.7,nan,6.4,339.9,72.6,nan
2013/06/11,-0.2,4.3,2.0,2.5,nan,6.3,376.8,83.1,nan
2013/06/12,0.8,4.4,2.6,3.2,nan,5.8,356.7,79.1,nan
2013/06/13,1.9,8.1,5.0,5.7,nan,6.2,354.4,77.6,nan
2013/06/14,7.1,11.4,9.2,8.9,nan,4.0,366.9,79.0,nan
2013/06/15,8.5,13.2,10.8,11.1,nan,4.3,365.7,78.7,nan
2013/06/16,11.2,14.6,12.9,13.0,nan,7.3,295.5,63.2,nan
2013/06/17,8.6,14.5,11.6,12.1,nan,6.2,358.7,73.5,nan
2013/06/18,9.2,11.7,10.4,10.3,nan,5.9,372.3,75.8,nan
2013/06/19,9.0,13.4,11.2,10.6,nan,2.2,357.2,69.6,nan
2013/06/20,7.7,13.6,10.7,10.0,nan,2.4,288.2,56.1,nan
2013/06/21,4.8,9.9,7.3,7.3,nan,2.4,173.4,31.7,nan
2013/06/22,5.3,10.8,8.1,8.1,nan,3.7,365.6,70.0,nan
2013/06/23,7.2,11.4,9.3,9.7,nan,3.3,311.5,59.6,nan
2013/06/24,8.8,13.9,11.4,11.3,nan,4.1,319.8,59.2,nan
2013/06/25,11.0,16.8,13.9,14.3,nan,5.2,323.8,61.1,nan
2013/06/26,13.0,16.6,14.8,14.9,nan,4.8,322.1,59.6,nan
2013/06/27,8.3,15.4,11.9,12.9,nan,4.5,304.7,56.9,nan
2013/06/28,7.4,12.0,9.7,9.5,nan,3.3,213.8,38.6,nan
2013/06/29,6.6,10.9,8.8,9.6,nan,3.4,252.3,46.1,nan
2013/06/30,5.3,11.7,8.5,8.7,nan,4.4,141.8,23.7,nan
2013/07/01,2.0,8.2,5.1,5.2,nan,8.5,121.2,20.6,nan
2013/07/02,-0.4,4.7,2.1,2.4,nan,8.9,101.4,16.9,nan
2013/07/03,-0.4,5.0,2.3,2.2,nan,1.9,210.8,34.3,nan
2013/07/04,-0.2,3.3,1.5,1.1,nan,4.9,108.4,15.8,nan
2013/07/05,0.0,2.9,1.4,1.2,nan,2.5,166.1,43.7,nan
2013/07/06,0.5,5.5,3.0,3.1,nan,4.5,153.5,22.1,nan
2013/07/07,1.9,5.5,3.7,3.9,nan,5.0,96.7,13.4,nan
2013/07/08,0.2,3.3,1.8,1.8,nan,0.5,128.9,16.9,nan
2013/07/09,0.5,5.6,3.0,3.1,nan,3.7,256.9,39.6,nan
2013/07/10,1.8,5.8,3.8,3.8,nan,3.0,160.8,24.1,nan
2013/07/11,4.2,7.3,5.8,6.0,nan,5.8,321.2,54.4,nan
2013/07/12,5.0,10.3,7.7,8.0,nan,3.8,334.9,56.8,nan
2013/07/13,7.0,12.2,9.6,10.2,nan,3.2,333.8,56.7,nan
2013/07/14,9.9,13.3,11.6,11.2,nan,2.5,246.3,42.8,nan
2013/07/15,10.2,14.9,12.6,12.5,nan,1.6,246.3,40.0,nan
2013/07/16,6.3,12.0,9.2,10.0,nan,2.5,169.4,26.9,nan
2013/07/17,4.8,9.7,7.2,7.1,nan,2.8,151.5,22.1,nan
2013/07/18,6.7,10.4,8.6,8.5,nan,1.1,134.5,19.8,nan
2013/07/19,3.7,9.5,6.6,6.8,nan,3.3,226.0,33.8,nan
2013/07/20,3.9,6.0,5.0,4.9,nan,9.4,323.1,51.5,nan
2013/07/21,3.9,6.3,5.1,4.9,nan,11.3,259.9,43.0,nan
2013/07/22,5.5,11.0,8.2,8.2,nan,4.7,311.9,51.6,nan
2013/07/23,7.3,11.5,9.4,9.6,nan,3.8,291.4,48.9,nan
2013/07/24,6.8,12.1,9.4,10.0,nan,3.3,206.2,34.3,nan
2013/07/25,4.2,10.0,7.1,6.9,nan,2.9,178.8,28.5,nan
2013/07/26,4.4,11.0,7.7,8.3,nan,3.7,269.5,44.3,nan
2013/07/27,8.0,12.0,10.0,10.4,nan,4.3,227.6,38.6,nan
2013/07/28,9.4,15.2,12.3,12.2,nan,3.8,260.8,42.7,nan
2013/07/29,10.0,14.4,12.2,11.8,nan,2.7,224.9,37.5,nan
2013/07/30,9.4,13.1,11.2,11.4,nan,2.6,228.0,37.2,nan
2013/07/31,9.3,12.2,10.8,10.6,nan,2.3,183.5,29.8,nan
2013/08/01,9.3,14.9,12.1,12.4,nan,1.7,282.9,45.7,nan
2013/08/02,8.7,14.9,11.8,11.7,nan,5.9,279.5,46.8,nan
2013/08/03,4.4,9.8,7.1,7.7,nan,10.7,104.4,16.8,nan
2013/08/04,4.1,8.0,6.0,5.6,nan,3.0,94.5,13.3,nan
2013/08/05,4.0,9.1,6.5,6.4,nan,2.1,116.9,16.6,nan
2013/08/06,6.0,12.3,9.2,9.0,nan,1.8,252.2,40.3,nan
2013/08/07,6.8,11.9,9.3,9.6,nan,3.5,250.9,42.2,nan
2013/08/08,4.9,9.6,7.2,7.5,nan,7.7,142.4,23.2,nan
2013/08/09,3.1,5.3,4.2,3.9,nan,9.8,29.1,3.9,nan
2013/08/10,3.0,6.2,4.6,5.0,nan,6.0,26.4,3.2,nan
2013/08/11,5.7,12.0,8.8,10.0,nan,1.7,149.1,21.3,nan
2013/08/12,10.4,15.8,13.1,12.8,nan,1.6,243.7,39.2,nan
2013/08/13,11.9,15.9,13.9,13.4,nan,1.5,230.7,38.2,nan
2013/08/14,9.1,13.6,11.3,11.1,nan,1.8,170.3,27.4,nan
2013/08/15,7.1,11.8,9.4,10.0,nan,1.6,93.8,14.6,nan
2013/08/16,5.7,10.9,8.3,8.2,nan,1.3,193.7,30.5,nan
2013/08/17,5.0,9.8,7.4,7.0,nan,2.7,180.4,30.2,nan
2013/08/18,3.3,6.2,4.8,4.5,nan,2.9,65.8,8.4,nan
2013/08/19,1.3,4.4,2.9,3.3,nan,3.3,44.8,5.1,nan
2013/08/20,-0.6,1.7,0.6,0.8,nan,6.0,22.7,6.7,nan
2013/08/21,-1.0,1.0,0.0,0.0,nan,1.9,121.4,104.0,nan
2013/08/22,0.9,2.5,1.7,1.7,nan,3.6,101.4,69.4,nan
2013/08/23,0.8,4.3,2.5,2.6,nan,3.2,131.6,65.2,nan
2013/08/24,-1.2,2.7,0.8,0.9,nan,11.5,220.5,86.5,nan
2013/08/25,-1.2,5.9,2.4,2.6,nan,1.9,226.5,69.8,nan
2013/08/26,0.9,6.0,3.5,4.1,nan,2.4,222.6,73.8,nan
2013/08/27,3.0,7.8,5.4,5.5,nan,nan,nan,nan,nan
2013/08/28,2.3,5.6,3.9,3.0,nan,nan,nan,nan,nan
2013/08/29,2.8,4.9,3.9,3.9,nan,nan,nan,nan,nan
2013/08/30,1.2,4.0,2.6,2.4,nan,nan,nan,nan,nan
2013/08/31,-0.3,1.8,0.8,0.5,nan,nan,nan,nan,nan
2013/09/01,-0.4,2.3,1.0,0.8,nan,nan,nan,nan,nan
2013/09/02,2.5,3.9,3.2,3.2,nan,nan,nan,nan,nan
2013/09/03,2.2,6.0,4.1,3.6,nan,nan,nan,nan,nan
2013/09/04,0.0,3.4,1.7,1.6,nan,nan,nan,nan,nan
2013/09/05,-0.6,2.5,0.9,0.7,nan,nan,nan,nan,nan
2013/09/06,1.0,5.6,3.3,3.1,nan,nan,nan,nan,nan
2013/09/07,2.4,4.9,3.7,3.5,nan,nan,nan,nan,nan
2013/09/08,-0.3,3.6,1.7,2.1,nan,nan,nan,nan,nan
2013/09/09,-1.0,3.3,1.1,0.7,nan,nan,nan,nan,nan
2013/09/10,1.0,3.6,2.3,2.6,nan,nan,nan,nan,nan
2013/09/11,-0.3,4.1,1.9,2.0,nan,nan,nan,nan,nan
2013/09/12,-0.1,2.7,1.3,1.1,nan,nan,nan,nan,nan
2013/09/13,-0.9,1.6,0.3,0.4,nan,nan,nan,nan,nan
2013/09/14,0.7,5.9,3.3,2.3,nan,nan,nan,nan,nan
2013/09/15,-1.4,1.7,0.2,0.5,nan,nan,nan,nan,nan
2013/09/16,-1.6,2.4,0.4,0.9,nan,nan,nan,nan,nan
2013/09/17,-3.5,-0.3,-1.9,-2.0,nan,nan,nan,nan,nan
2013/09/18,-3.3,-1.0,-2.1,-2.4,nan,nan,nan,nan,nan
2013/09/19,-8.0,-2.5,-5.2,-4.7,nan,nan,nan,nan,nan
2013/09/20,-9.3,-5.5,-7.4,-8.2,nan,nan,nan,nan,nan
2013/09/21,-8.7,-1.8,-5.3,-4.1,nan,nan,nan,nan,nan
2013/09/22,-8.9,-3.6,-6.2,-6.9,nan,nan,nan,nan,nan
2013/09/23,-11.0,-6.9,-8.9,-8.3,nan,nan,nan,nan,nan
2013/09/24,-10.5,-2.0,-6.2,-6.3,nan,nan,nan,nan,nan
2013/09/25,-2.0,1.4,-0.3,-0.8,nan,nan,nan,nan,nan
2013/09/26,-2.3,-1.2,-1.8,-1.7,nan,nan,nan,nan,nan
2013/09/27,-3.1,2.3,-0.4,-0.5,nan,nan,nan,nan,nan
2013/09/28,-4.1,0.7,-1.7,-2.3,nan,nan,nan,nan,nan
2013/09/29,-4.7,-2.5,-3.6,-3.5,nan,nan,nan,nan,nan
2013/09/30,-5.3,-3.4,-4.3,-4.5,nan,nan,nan,nan,nan
2013/10/01,-4.6,-0.2,-2.4,-3.1,nan,nan,nan,nan,nan
2013/10/02,-4.0,-0.3,-2.1,-2.1,nan,nan,nan,nan,nan
2013/10/03,-1.6,1.4,-0.1,-0.4,nan,nan,nan,nan,nan
2013/10/04,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/10/05,-5.4,-2.7,-4.1,-4.5,nan,nan,nan,nan,nan
2013/10/06,-5.1,-2.6,-3.8,-3.6,nan,nan,nan,nan,nan
2013/10/07,-6.5,-2.4,-4.5,-5.0,nan,nan,nan,nan,nan
2013/10/08,-6.1,-2.5,-4.3,-4.1,nan,nan,nan,nan,nan
2013/10/09,-8.0,-2.1,-5.0,-4.7,nan,nan,nan,nan,nan
2013/10/10,-8.9,-5.2,-7.1,-7.0,nan,nan,nan,nan,nan
2013/10/11,-5.5,-3.2,-4.3,-4.1,nan,nan,nan,nan,nan
2013/10/12,-4.2,-1.3,-2.8,-3.1,nan,nan,nan,nan,nan
2013/10/13,-4.5,3.1,-0.7,-0.9,nan,nan,nan,nan,nan
2013/10/14,-5.6,-3.7,-4.7,-4.8,nan,nan,nan,nan,nan
2013/10/15,-4.5,-3.0,-3.8,-3.6,nan,nan,nan,nan,nan
2013/10/16,-3.0,-1.0,-2.0,-1.9,nan,nan,nan,nan,nan
2013/10/17,-3.7,5.0,0.7,-0.0,nan,nan,nan,nan,nan
2013/10/18,-3.7,-1.3,-2.5,-2.5,nan,nan,nan,nan,nan
2013/10/19,-4.8,0.0,-2.4,-2.0,nan,nan,nan,nan,nan
2013/10/20,-6.4,-4.1,-5.2,-5.1,nan,nan,nan,nan,nan
2013/10/21,-6.6,-5.5,-6.0,-6.0,nan,nan,nan,nan,nan
2013/10/22,-7.4,-5.5,-6.5,-6.0,nan,nan,nan,nan,nan
2013/10/23,-10.3,-5.0,-7.7,-6.8,nan,nan,nan,nan,nan
2013/10/24,-10.0,-4.4,-7.2,-6.4,nan,nan,nan,nan,nan
2013/10/25,-5.5,-2.6,-4.0,-4.3,nan,nan,nan,nan,nan
2013/10/26,-7.6,-2.5,-5.0,-5.1,nan,nan,nan,nan,nan
2013/10/27,-4.4,-0.2,-2.3,-2.0,nan,nan,nan,nan,nan
2013/10/28,-3.1,3.2,0.1,0.8,nan,nan,nan,nan,nan
2013/10/29,-5.8,-3.2,-4.5,-4.9,nan,nan,nan,nan,nan
2013/10/30,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/10/31,-4.3,-3.3,-3.8,-3.8,nan,nan,nan,nan,nan
2013/11/01,-6.3,-4.2,-5.2,-5.4,nan,nan,nan,nan,nan
2013/11/02,-7.6,-6.2,-6.9,-7.1,nan,nan,nan,nan,nan
2013/11/03,-7.9,-7.1,-7.5,-7.5,nan,nan,nan,nan,nan
2013/11/04,-8.1,-4.1,-6.1,-6.5,nan,nan,nan,nan,nan
2013/11/05,-15.1,-5.0,-10.1,-8.3,nan,nan,nan,nan,nan
2013/11/06,-16.4,-9.5,-12.9,-12.8,nan,nan,nan,nan,nan
2013/11/07,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/11/08,-14.2,-10.3,-12.2,-12.5,nan,nan,nan,nan,nan
2013/11/09,-13.1,-6.4,-9.8,-9.6,nan,nan,nan,nan,nan
2013/11/10,-10.5,-5.9,-8.2,-7.9,nan,nan,nan,nan,nan
2013/11/11,-16.6,-10.7,-13.6,-13.5,nan,nan,nan,nan,nan
2013/11/12,-20.9,-13.0,-16.9,-15.6,nan,nan,nan,nan,nan
2013/11/13,-15.0,-6.2,-10.6,-10.6,nan,nan,nan,nan,nan
2013/11/14,-13.8,-7.3,-10.5,-10.0,nan,nan,nan,nan,nan
2013/11/15,-17.4,-13.1,-15.2,-15.2,nan,nan,nan,nan,nan
2013/11/16,-21.3,-16.1,-18.7,-19.0,nan,nan,nan,nan,nan
2013/11/17,-26.3,-21.0,-23.6,-23.1,nan,nan,nan,nan,nan
2013/11/18,-26.3,-21.6,-24.0,-23.9,nan,nan,nan,nan,nan
2013/11/19,-27.5,-24.8,-26.1,-26.3,nan,nan,nan,nan,nan
2013/11/20,-26.9,-21.0,-23.9,-25.1,nan,nan,nan,nan,nan
2013/11/21,-22.8,-1.6,-12.2,-14.5,nan,nan,nan,nan,nan
2013/11/22,-7.0,-1.1,-4.0,-3.3,nan,nan,nan,nan,nan
2013/11/23,-16.9,-7.2,-12.0,-13.6,nan,nan,nan,nan,nan
2013/11/24,-14.0,-8.9,-11.5,-10.9,nan,nan,nan,nan,nan
2013/11/25,-10.0,-3.3,-6.7,-6.9,nan,nan,nan,nan,nan
2013/11/26,-8.5,-3.5,-6.0,-6.5,nan,nan,nan,nan,nan
2013/11/27,-15.3,-6.2,-10.8,-8.3,nan,nan,nan,nan,nan
2013/11/28,-27.1,-15.5,-21.3,-21.8,nan,nan,nan,nan,nan
2013/11/29,-28.4,-22.8,-25.6,-24.7,nan,nan,nan,nan,nan
2013/11/30,-27.7,-17.0,-22.3,-21.3,nan,nan,nan,nan,nan
2013/12/01,-18.2,-5.7,-11.9,-12.3,nan,nan,nan,nan,nan
2013/12/02,-9.4,-1.9,-5.7,-4.9,nan,nan,nan,nan,nan
2013/12/03,-6.2,-3.6,-4.9,-4.9,nan,nan,nan,nan,nan
2013/12/04,-6.9,-3.4,-5.2,-5.2,nan,nan,nan,nan,nan
2013/12/05,-6.5,-1.8,-4.2,-3.7,nan,nan,nan,nan,nan
2013/12/06,-5.9,-1.8,-3.9,-3.4,nan,nan,nan,nan,nan
2013/12/07,-6.1,-2.0,-4.0,-4.5,nan,nan,nan,nan,nan
2013/12/08,-7.6,-4.1,-5.8,-6.0,nan,nan,nan,nan,nan
2013/12/09,-10.2,-5.3,-7.8,-7.5,nan,nan,nan,nan,nan
2013/12/10,-17.0,-10.0,-13.5,-13.5,nan,nan,nan,nan,nan
2013/12/11,-22.2,-15.3,-18.8,-19.0,nan,nan,nan,nan,nan
2013/12/12,-21.9,-11.5,-16.7,-19.8,nan,nan,nan,nan,nan
2013/12/13,-15.9,-7.7,-11.8,-10.9,nan,nan,nan,nan,nan
2013/12/14,-11.7,-6.3,-9.0,-9.1,nan,nan,nan,nan,nan
2013/12/15,-19.6,-10.8,-15.2,-14.4,nan,nan,nan,nan,nan
2013/12/16,-23.2,-16.1,-19.6,-20.3,nan,nan,nan,nan,nan
2013/12/17,-23.7,-19.7,-21.7,-22.0,nan,nan,nan,nan,nan
2013/12/18,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013/12/19,-16.0,-11.3,-13.7,-13.1,nan,nan,nan,nan,nan
2013/12/20,-11.9,-5.1,-8.5,-9.8,nan,nan,nan,nan,nan
2013/12/21,-8.3,-5.6,-6.9,-7.2,nan,nan,nan,nan,nan
2013/12/22,-16.7,-4.8,-10.8,-8.8,nan,nan,nan,nan,nan
2013/12/23,-25.0,-14.4,-19.7,-21.5,nan,nan,nan,nan,nan
2013/12/24,-24.9,-13.7,-19.3,-18.8,nan,nan,nan,nan,nan
2013/12/25,-14.8,-12.4,-13.6,-13.9,nan,nan,nan,nan,nan
2013/12/26,-18.0,-14.2,-16.1,-16.7,nan,nan,nan,nan,nan
2013/12/27,-18.1,-10.2,-14.2,-13.8,nan,nan,nan,nan,nan
2013/12/28,-10.3,-6.2,-8.2,-8.1,nan,nan,nan,nan,nan
2013/12/29,-10.6,-6.8,-8.7,-9.3,nan,nan,nan,nan,nan
2013/12/30,-11.6,-5.8,-8.7,-8.0,nan,nan,nan,nan,nan
2013/12/31,-11.0,-3.4,-7.2,-8.2,nan,nan,nan,nan,nan
2014/01/01,-9.1,-3.5,-6.3,-6.6,nan,nan,nan,nan,nan
2014/01/02,-12.2,-8.9,-10.6,-10.3,nan,nan,nan,nan,nan
2014/01/03,-11.3,-10.0,-10.7,-10.7,nan,nan,nan,nan,nan
2014/01/04,-10.9,-5.7,-8.3,-8.0,nan,nan,nan,nan,nan
2014/01/05,-7.1,-4.4,-5.8,-5.5,nan,nan,nan,nan,nan
2014/01/06,-7.0,-5.2,-6.1,-5.9,nan,nan,nan,nan,nan
2014/01/07,-8.1,-6.6,-7.3,-7.3,nan,nan,nan,nan,nan
2014/01/08,-10.5,-7.4,-8.9,-8.8,nan,nan,nan,nan,nan
2014/01/09,-12.9,-8.7,-10.8,-10.7,nan,nan,nan,nan,nan
2014/01/10,-19.4,-12.7,-16.0,-14.6,nan,nan,nan,nan,nan
2014/01/11,-24.1,-18.8,-21.5,-21.7,nan,nan,nan,nan,nan
2014/01/12,-20.8,-16.1,-18.5,-17.6,nan,nan,nan,nan,nan
2014/01/13,-16.1,-10.7,-13.4,-13.8,nan,nan,nan,nan,nan
2014/01/14,-10.7,-8.2,-9.4,-9.5,nan,nan,nan,nan,nan
2014/01/15,-11.5,-5.5,-8.5,-9.8,nan,nan,nan,nan,nan
2014/01/16,-6.4,-3.4,-4.9,-5.4,nan,nan,nan,nan,nan
2014/01/17,-3.5,0.9,-1.3,-2.1,nan,nan,nan,nan,nan
2014/01/18,-8.3,-3.5,-5.9,-6.2,nan,nan,nan,nan,nan
2014/01/19,-9.9,-7.8,-8.8,-9.3,nan,nan,nan,nan,nan
2014/01/20,-8.1,-0.5,-4.3,-5.3,nan,nan,nan,nan,nan
2014/01/21,-4.8,1.1,-1.8,-1.5,nan,nan,nan,nan,nan
2014/01/22,-3.5,0.4,-1.6,-1.9,nan,nan,nan,nan,nan
2014/01/23,-2.1,0.0,-1.1,-1.4,nan,nan,nan,nan,nan
2014/01/24,-3.7,-0.1,-1.9,-2.5,nan,nan,nan,nan,nan
2014/01/25,-2.3,5.8,1.8,2.1,nan,nan,nan,nan,nan
2014/01/26,2.1,5.1,3.6,3.7,nan,nan,nan,nan,nan
2014/01/27,1.8,6.3,4.0,3.7,nan,nan,nan,nan,nan
2014/01/28,-5.1,4.1,-0.5,-1.1,nan,nan,nan,nan,nan
2014/01/29,-6.2,-3.9,-5.0,-5.3,nan,nan,nan,nan,nan
2014/01/30,-7.3,-4.4,-5.8,-5.8,nan,nan,nan,nan,nan
2014/01/31,-8.3,-4.7,-6.5,-6.8,nan,nan,nan,nan,nan
2014/02/01,-8.4,-5.3,-6.8,-6.9,nan,nan,nan,nan,nan
2014/02/02,-9.5,-4.6,-7.0,-6.7,nan,nan,nan,nan,nan
2014/02/03,-10.1,-5.3,-7.7,-8.3,nan,nan,nan,nan,nan
2014/02/04,-8.6,-4.0,-6.3,-6.8,nan,nan,nan,nan,nan
2014/02/05,-11.2,-3.6,-7.4,-7.5,nan,nan,nan,nan,nan
2014/02/06,-18.2,-10.8,-14.5,-13.9,nan,nan,nan,nan,nan
2014/02/07,-19.6,-13.4,-16.5,-16.9,nan,nan,nan,nan,nan
2014/02/08,-20.1,-13.8,-17.0,-17.4,nan,nan,nan,nan,nan
2014/02/09,-21.7,-19.3,-20.5,-20.6,nan,nan,nan,nan,nan
2014/02/10,-21.2,-15.3,-18.2,-17.7,nan,nan,nan,nan,nan
2014/02/11,-23.3,-15.9,-19.6,-19.2,nan,nan,nan,nan,nan
2014/02/12,-27.1,-14.5,-20.8,-21.4,nan,nan,nan,nan,nan
2014/02/13,-18.0,-13.0,-15.5,-15.7,nan,nan,nan,nan,nan
2014/02/14,-19.4,-10.7,-15.0,-15.5,nan,nan,nan,nan,nan
2014/02/15,-15.5,-6.1,-10.8,-11.7,nan,nan,nan,nan,nan
